dirname,total_count,diff_count,file_size
alt.atheism,239,185,2087
alt.atheism,374,285,2991
comp.graphics,351,247,3104
comp.graphics,112,95,989
comp.graphics,238,181,1696
comp.graphics,162,130,1603
comp.graphics,105,85,1047
comp.graphics,207,162,1735
comp.graphics,97,87,813
comp.graphics,189,136,1738
comp.graphics,242,163,2082
comp.graphics,154,128,1345
comp.graphics,456,306,3230
comp.graphics,149,125,1472
comp.graphics,176,139,1458
comp.graphics,140,114,1178
comp.graphics,111,99,984
comp.graphics,310,223,2300
comp.graphics,42,42,609
comp.graphics,95,84,836
comp.graphics,137,110,1214
comp.graphics,315,211,2152
comp.graphics,178,142,1619
comp.graphics,88,81,844
comp.graphics,118,100,1106
comp.graphics,197,142,1766
comp.graphics,70,62,692
comp.graphics,277,200,2187
comp.graphics,78,74,798
comp.graphics,90,81,886
comp.graphics,28,28,549
comp.graphics,102,93,1041
comp.graphics,99,86,786
comp.graphics,221,155,1527
comp.graphics,269,211,2237
comp.graphics,101,88,1131
comp.graphics,94,82,982
comp.graphics,64,62,838
comp.graphics,308,199,2219
comp.graphics,273,191,2184
comp.graphics,275,203,2330
comp.graphics,110,84,1308
comp.graphics,97,76,1100
comp.graphics,110,94,1113
comp.graphics,91,78,919
comp.graphics,460,298,2915
comp.graphics,77,72,923
comp.graphics,105,86,1139
comp.graphics,58,55,626
comp.graphics,153,111,1180
comp.graphics,179,142,1546
comp.graphics,323,207,2287
comp.graphics,105,92,933
comp.graphics,135,100,980
comp.graphics,148,119,1190
comp.graphics,87,76,772
comp.graphics,121,108,1123
comp.graphics,178,137,1359
comp.graphics,133,106,1129
comp.graphics,190,152,1465
comp.graphics,129,107,1120
comp.graphics,98,81,908
comp.graphics,55,53,856
comp.graphics,98,90,1156
comp.graphics,306,218,2492
comp.graphics,253,192,2113
comp.graphics,209,161,1551
comp.graphics,222,168,1733
comp.graphics,231,173,1716
comp.graphics,107,94,987
comp.graphics,312,210,2448
comp.graphics,180,142,1644
comp.graphics,59,55,695
comp.graphics,226,172,1565
comp.graphics,201,151,1628
comp.graphics,31,31,425
comp.graphics,81,73,868
comp.graphics,176,127,2009
comp.graphics,456,307,3761
comp.graphics,83,69,738
comp.graphics,151,121,1211
comp.graphics,91,81,1052
comp.graphics,127,103,1339
comp.graphics,127,110,1140
comp.graphics,106,86,820
comp.graphics,262,186,2199
comp.graphics,101,89,968
comp.graphics,145,125,1326
comp.graphics,116,91,979
comp.graphics,919,534,6104
comp.graphics,233,151,1646
comp.graphics,243,184,2019
comp.graphics,179,145,1314
comp.graphics,184,147,1574
comp.graphics,124,103,1053
comp.graphics,124,103,1014
comp.graphics,283,209,2213
comp.graphics,62,55,784
comp.graphics,944,553,6903
comp.graphics,384,237,2415
comp.graphics,955,518,7021
comp.graphics,57,53,770
comp.graphics,137,112,1086
comp.graphics,57,50,618
comp.graphics,211,164,1488
comp.graphics,63,58,758
comp.graphics,194,155,1465
comp.graphics,93,79,851
comp.graphics,115,97,1040
comp.graphics,96,90,955
comp.graphics,210,149,1611
comp.graphics,144,119,1388
comp.graphics,151,124,1357
comp.graphics,165,138,1406
comp.graphics,66,60,771
comp.graphics,60,56,685
comp.graphics,67,61,675
comp.graphics,194,136,1497
comp.graphics,267,192,1915
comp.graphics,61,53,716
comp.graphics,182,118,1849
comp.graphics,129,97,1061
comp.graphics,236,165,1716
comp.graphics,173,139,1235
comp.graphics,104,90,868
comp.graphics,174,144,1602
comp.graphics,134,105,1317
comp.graphics,105,92,973
comp.graphics,62,58,610
comp.graphics,163,136,1436
comp.graphics,200,156,1694
comp.graphics,157,122,1292
comp.graphics,126,102,1034
comp.graphics,501,327,3127
comp.graphics,661,393,4487
comp.graphics,205,157,1737
comp.graphics,98,84,995
comp.graphics,190,147,1427
comp.graphics,290,193,2031
comp.graphics,66,62,772
comp.graphics,293,183,1929
comp.graphics,139,105,1153
comp.graphics,250,198,2188
comp.graphics,69,62,848
comp.graphics,178,136,1352
comp.graphics,1068,565,6720
comp.graphics,70,62,787
comp.graphics,62,57,706
comp.graphics,242,157,1877
comp.graphics,116,101,1174
comp.graphics,666,294,5280
comp.graphics,314,205,2140
comp.graphics,189,145,1303
comp.graphics,154,127,1377
comp.graphics,132,113,1215
comp.graphics,174,125,1398
comp.graphics,87,84,759
comp.graphics,310,216,2176
comp.graphics,75,71,867
comp.graphics,109,93,915
comp.graphics,210,156,1711
comp.graphics,316,202,2088
comp.graphics,167,133,1286
comp.graphics,251,186,1971
comp.graphics,84,72,857
comp.graphics,182,139,1536
comp.graphics,79,70,844
comp.graphics,168,133,1459
comp.graphics,257,199,2138
comp.graphics,152,130,1439
comp.graphics,112,74,1139
comp.graphics,257,162,1671
comp.graphics,725,368,4753
comp.graphics,65,64,770
comp.graphics,130,104,1160
comp.graphics,76,73,762
comp.graphics,39,37,553
comp.graphics,70,62,734
comp.graphics,144,113,1132
comp.graphics,370,215,2769
comp.graphics,657,316,4194
comp.graphics,206,141,1684
comp.graphics,346,223,2431
comp.graphics,181,122,1267
comp.graphics,86,79,772
comp.graphics,241,176,2311
comp.graphics,314,202,2428
comp.graphics,181,132,1302
comp.graphics,136,109,1397
comp.graphics,194,144,2045
comp.graphics,334,216,2585
comp.graphics,178,126,1431
comp.graphics,73,60,787
comp.graphics,138,119,1259
comp.graphics,101,91,1146
comp.graphics,101,86,900
comp.graphics,261,156,2962
comp.graphics,143,119,1479
comp.graphics,350,236,2482
comp.graphics,213,158,1641
comp.graphics,228,152,1592
comp.graphics,137,109,1959
comp.graphics,90,83,972
comp.graphics,223,177,1773
comp.graphics,674,409,4640
comp.graphics,71,64,685
comp.graphics,164,117,1298
comp.graphics,159,125,1275
comp.graphics,78,70,768
comp.graphics,142,120,1258
comp.graphics,169,126,1327
comp.graphics,163,127,1324
comp.graphics,380,269,2654
comp.graphics,82,73,910
comp.graphics,77,70,764
comp.graphics,95,82,997
comp.graphics,6811,3037,47592
comp.graphics,8260,3626,59021
comp.graphics,7961,3767,61093
comp.graphics,139,114,1105
comp.graphics,150,131,1466
comp.graphics,154,121,1591
comp.graphics,165,117,1144
comp.graphics,82,74,728
comp.graphics,139,126,1428
comp.graphics,252,195,2207
comp.graphics,110,91,958
comp.graphics,114,94,1096
comp.graphics,255,195,2007
comp.graphics,88,75,756
comp.graphics,74,63,688
comp.graphics,164,131,1738
comp.graphics,171,141,1362
comp.graphics,676,419,4556
comp.graphics,124,97,1169
comp.graphics,306,232,2470
comp.graphics,102,89,1036
comp.graphics,104,98,875
comp.graphics,109,93,1155
comp.graphics,130,114,1347
comp.graphics,307,238,2515
comp.graphics,594,371,5114
comp.graphics,161,136,1497
comp.graphics,86,82,915
comp.graphics,9200,2754,57726
comp.graphics,84,81,1026
comp.graphics,100,89,1109
comp.graphics,221,154,1847
comp.graphics,168,136,1514
comp.graphics,62,53,628
comp.graphics,76,74,698
comp.graphics,167,132,1520
comp.graphics,243,176,1693
comp.graphics,96,85,941
comp.graphics,60,54,672
comp.graphics,220,170,1850
comp.graphics,313,214,2097
comp.graphics,430,290,3311
comp.graphics,120,95,878
comp.graphics,139,113,1005
comp.graphics,98,83,911
comp.graphics,92,84,1003
comp.graphics,185,148,1526
comp.graphics,95,83,798
comp.graphics,85,72,625
comp.graphics,196,139,1945
comp.graphics,302,211,2276
comp.graphics,205,156,1572
comp.graphics,531,326,3428
comp.graphics,233,178,1834
comp.graphics,171,141,1642
comp.graphics,170,141,1519
comp.graphics,542,292,3448
comp.graphics,95,83,1123
comp.graphics,138,111,1243
comp.graphics,153,132,1405
comp.graphics,209,166,1738
comp.graphics,151,120,1363
comp.graphics,102,90,965
comp.graphics,56,52,624
comp.graphics,104,95,947
comp.graphics,177,141,1398
comp.graphics,123,105,1148
comp.graphics,58,55,575
comp.graphics,100,84,1211
comp.graphics,172,142,1475
comp.graphics,59,54,579
comp.graphics,114,101,1049
comp.graphics,83,74,642
comp.graphics,263,201,2125
comp.graphics,245,159,1856
comp.graphics,465,255,3165
comp.graphics,734,428,4789
comp.graphics,150,128,1248
comp.graphics,317,205,2179
comp.graphics,93,84,834
comp.graphics,340,251,2687
comp.graphics,262,191,1931
comp.graphics,126,107,1280
comp.graphics,199,144,1722
comp.graphics,562,401,6031
comp.graphics,217,178,1671
comp.graphics,899,519,6481
comp.graphics,363,205,2403
comp.graphics,92,79,745
comp.graphics,175,147,1590
comp.graphics,125,107,1246
comp.graphics,100,84,970
comp.graphics,108,91,899
comp.graphics,196,147,1328
comp.graphics,151,122,1196
comp.graphics,89,70,821
comp.graphics,62,55,647
comp.graphics,150,113,1139
comp.graphics,199,157,1774
comp.graphics,373,231,2292
comp.graphics,165,131,1422
comp.graphics,140,106,1231
comp.graphics,172,135,1579
comp.graphics,194,132,1192
comp.graphics,171,131,1435
comp.graphics,275,197,2247
comp.graphics,155,121,1300
comp.graphics,219,165,1958
comp.graphics,279,212,2158
comp.graphics,329,237,2344
comp.graphics,198,162,1631
comp.graphics,83,77,736
comp.graphics,80,70,763
comp.graphics,126,99,1345
comp.graphics,182,129,1384
comp.graphics,102,84,1037
comp.graphics,158,133,1465
comp.graphics,164,129,1315
comp.graphics,135,96,932
comp.graphics,155,115,1227
comp.graphics,159,123,1122
comp.graphics,226,154,1773
comp.graphics,102,86,1082
comp.graphics,246,182,1876
comp.graphics,109,88,1049
comp.graphics,114,92,896
comp.graphics,99,83,735
comp.graphics,59,57,659
comp.graphics,86,73,740
comp.graphics,338,233,2632
comp.graphics,533,339,3914
comp.graphics,243,191,2218
comp.graphics,186,151,1428
comp.graphics,186,136,1656
comp.graphics,386,260,3545
comp.graphics,137,118,1411
comp.graphics,487,317,4085
comp.graphics,79,71,1069
comp.graphics,109,79,972
comp.graphics,89,85,1083
comp.graphics,115,104,1246
comp.graphics,239,183,1879
comp.graphics,136,123,1215
comp.graphics,101,92,914
comp.graphics,93,78,909
comp.graphics,87,80,819
comp.graphics,170,124,1148
comp.graphics,91,78,1037
comp.graphics,113,101,1195
comp.graphics,139,117,1173
comp.graphics,81,75,1078
comp.graphics,77,72,777
comp.graphics,83,78,1025
comp.graphics,370,249,2767
comp.graphics,177,136,1659
comp.graphics,194,144,1471
comp.graphics,118,109,1308
comp.graphics,166,128,1407
comp.graphics,556,337,3753
comp.graphics,737,372,4825
comp.graphics,357,242,2688
comp.graphics,390,234,2724
comp.graphics,85,70,804
comp.graphics,342,246,2899
comp.graphics,65,61,770
comp.graphics,213,163,1961
comp.graphics,198,140,1566
comp.graphics,497,281,3254
comp.graphics,333,207,2411
comp.graphics,247,186,1967
comp.graphics,49,48,620
comp.graphics,94,75,840
comp.graphics,79,74,645
comp.graphics,275,186,1905
comp.graphics,91,83,802
comp.graphics,87,73,670
comp.graphics,193,134,1719
comp.graphics,246,166,1738
comp.graphics,937,504,5564
comp.graphics,52,47,778
comp.graphics,165,138,1560
comp.graphics,66,65,796
comp.graphics,254,184,1974
comp.graphics,115,95,1110
comp.graphics,89,80,1020
comp.graphics,63,56,784
comp.graphics,100,88,913
comp.graphics,166,122,1484
comp.graphics,69,64,729
comp.graphics,152,127,1140
comp.graphics,126,99,1018
comp.graphics,351,231,2784
comp.graphics,183,135,1498
comp.graphics,87,63,906
comp.graphics,303,216,2424
comp.graphics,89,83,877
comp.graphics,119,92,1186
comp.graphics,165,125,1392
comp.graphics,141,107,1331
comp.graphics,86,76,698
comp.graphics,184,146,1247
comp.graphics,1516,728,10426
comp.graphics,77,71,627
comp.graphics,163,128,1370
comp.graphics,108,75,1534
comp.graphics,210,150,1777
comp.graphics,232,164,2227
comp.graphics,116,106,1189
comp.graphics,215,168,1416
comp.graphics,75,70,746
comp.graphics,295,200,2311
comp.graphics,86,78,831
comp.graphics,124,103,1015
comp.graphics,154,125,1471
comp.graphics,170,137,1390
comp.graphics,121,102,1001
comp.graphics,132,110,1224
comp.graphics,97,83,1085
comp.graphics,72,62,600
comp.graphics,158,119,1182
comp.graphics,125,106,1107
comp.graphics,87,64,1044
comp.graphics,193,157,1555
comp.graphics,171,119,1511
comp.graphics,63,59,951
comp.graphics,116,97,1015
comp.graphics,164,138,1438
comp.graphics,136,117,1422
comp.graphics,62,57,490
comp.graphics,147,122,1139
comp.graphics,132,111,1025
comp.graphics,160,128,1416
comp.graphics,103,83,784
comp.graphics,341,235,3368
comp.graphics,206,156,1662
comp.graphics,97,78,1043
comp.graphics,234,183,1958
comp.graphics,96,89,869
comp.graphics,197,152,1569
comp.graphics,172,134,1354
comp.graphics,67,60,713
comp.graphics,288,211,2202
comp.graphics,157,126,1253
comp.graphics,119,94,1126
comp.graphics,97,87,827
comp.graphics,203,164,1618
comp.graphics,386,234,2817
comp.graphics,98,90,944
comp.graphics,56,55,619
comp.graphics,130,106,1273
comp.graphics,173,142,1558
comp.graphics,183,147,1580
comp.graphics,105,84,1286
comp.graphics,95,85,910
comp.graphics,135,107,1104
comp.graphics,122,103,1098
comp.graphics,129,96,1167
comp.graphics,343,234,2261
comp.graphics,127,93,1341
comp.graphics,278,189,1856
comp.graphics,356,250,2558
comp.graphics,199,148,1358
comp.graphics,76,70,607
comp.graphics,53,48,536
comp.graphics,99,88,1189
comp.graphics,104,93,974
comp.graphics,166,130,1492
comp.graphics,151,121,1156
comp.graphics,114,89,890
comp.graphics,102,95,1075
comp.graphics,73,62,714
comp.graphics,171,138,1269
comp.graphics,117,101,1138
comp.graphics,145,125,1307
comp.graphics,228,146,1630
comp.graphics,88,79,773
comp.graphics,84,71,1306
comp.graphics,184,131,1312
comp.graphics,42,37,499
comp.graphics,220,171,1794
comp.graphics,64,59,576
comp.graphics,199,120,1701
comp.graphics,925,499,9505
comp.graphics,122,96,1257
comp.graphics,112,101,1164
comp.graphics,91,87,1013
comp.graphics,221,156,1852
comp.graphics,94,82,739
comp.graphics,52,51,721
comp.graphics,198,150,1419
comp.graphics,70,65,747
comp.graphics,263,183,1711
comp.graphics,266,178,1995
comp.graphics,288,196,2072
comp.graphics,88,75,848
comp.graphics,108,82,830
comp.graphics,221,158,1622
comp.graphics,175,130,1369
comp.graphics,77,73,752
comp.graphics,64,58,812
comp.graphics,79,74,798
comp.graphics,334,189,2598
comp.graphics,81,68,738
comp.graphics,213,158,1650
comp.graphics,140,119,1171
comp.graphics,121,92,1645
comp.graphics,1484,785,10521
comp.graphics,136,112,1339
comp.graphics,93,84,806
comp.graphics,137,114,1095
comp.graphics,280,205,2135
comp.graphics,89,78,818
comp.graphics,47,47,539
comp.graphics,185,144,1385
comp.graphics,55,48,599
comp.graphics,98,78,758
comp.graphics,695,457,5332
comp.graphics,78,73,884
comp.graphics,287,198,2248
comp.graphics,203,172,1818
comp.graphics,165,122,1196
comp.graphics,87,78,724
comp.graphics,278,208,2104
comp.graphics,657,385,4248
comp.graphics,162,141,1428
comp.graphics,963,414,7884
comp.graphics,349,239,2732
comp.graphics,322,227,2830
comp.graphics,202,148,1545
comp.graphics,124,97,1274
comp.graphics,171,136,1480
comp.graphics,74,69,783
comp.graphics,104,91,1013
comp.graphics,139,124,1202
comp.graphics,190,136,1609
comp.graphics,266,167,2022
comp.graphics,81,73,1028
comp.graphics,99,79,756
comp.graphics,94,80,979
comp.graphics,230,165,1617
comp.graphics,39,39,487
comp.graphics,65,63,745
comp.graphics,66,65,788
comp.graphics,92,76,860
comp.graphics,133,103,1084
comp.graphics,43,42,548
comp.graphics,194,161,1980
comp.graphics,143,113,1344
comp.graphics,85,80,901
comp.graphics,129,106,1236
comp.graphics,596,303,4554
comp.graphics,82,73,857
comp.graphics,388,236,2970
comp.graphics,338,243,2714
comp.graphics,89,81,829
comp.graphics,183,145,1339
comp.graphics,109,95,991
comp.graphics,498,269,4153
comp.graphics,451,256,3011
comp.graphics,54,52,499
comp.graphics,124,105,1064
comp.graphics,75,69,707
comp.graphics,263,172,1753
comp.graphics,167,123,1757
comp.graphics,91,82,919
comp.graphics,143,121,1062
comp.graphics,210,176,1931
comp.graphics,370,244,2457
comp.graphics,98,82,970
comp.graphics,145,120,1358
comp.graphics,175,137,1493
comp.graphics,91,76,930
comp.graphics,185,146,1645
comp.graphics,66,60,602
comp.graphics,64,58,615
comp.graphics,89,81,1027
comp.graphics,111,97,1101
comp.graphics,960,685,9548
comp.graphics,100,91,882
comp.graphics,129,105,1117
comp.graphics,62,61,684
comp.graphics,136,106,1400
comp.graphics,677,379,4376
comp.graphics,86,75,770
comp.graphics,159,126,1248
comp.graphics,79,73,620
comp.graphics,289,216,2144
comp.graphics,59,55,533
comp.graphics,104,92,805
comp.graphics,177,149,1550
comp.graphics,98,82,779
comp.graphics,95,77,1057
comp.graphics,82,64,1045
comp.graphics,508,325,3374
comp.graphics,363,267,2538
comp.graphics,105,88,836
comp.graphics,106,89,804
comp.graphics,71,70,728
comp.graphics,112,99,918
comp.graphics,46,45,543
comp.graphics,112,88,993
comp.graphics,488,295,3180
comp.graphics,5803,2452,40800
comp.graphics,163,129,1305
comp.graphics,279,177,1849
comp.graphics,55,55,579
comp.graphics,284,197,2325
comp.graphics,148,128,1201
comp.graphics,295,219,1995
comp.graphics,145,116,1146
comp.graphics,55,54,574
comp.graphics,404,273,3304
comp.graphics,83,76,757
comp.graphics,92,81,857
comp.graphics,186,148,1291
comp.graphics,196,151,1868
comp.graphics,111,98,967
comp.graphics,217,165,1622
comp.graphics,135,111,1071
comp.graphics,114,92,1023
comp.graphics,244,181,1851
comp.graphics,95,78,919
comp.graphics,225,172,1645
comp.graphics,166,126,1267
comp.graphics,54,49,619
comp.graphics,151,134,1375
comp.graphics,93,82,912
comp.graphics,452,296,3019
comp.graphics,102,83,1026
comp.graphics,106,90,928
comp.graphics,97,83,1199
comp.graphics,114,87,1367
comp.graphics,59,54,626
comp.graphics,188,147,1548
comp.graphics,200,152,1356
comp.graphics,86,80,832
comp.graphics,174,135,1300
comp.graphics,105,83,1336
comp.graphics,248,190,1652
comp.graphics,146,111,1220
comp.graphics,162,122,1319
comp.graphics,143,124,1502
comp.graphics,140,103,1334
comp.graphics,118,105,1030
comp.graphics,358,253,2858
comp.graphics,485,308,3755
comp.graphics,260,203,2141
comp.graphics,153,126,1648
comp.graphics,375,265,2818
comp.graphics,116,98,1189
comp.graphics,299,200,2046
comp.graphics,176,139,1700
comp.graphics,112,94,1127
comp.graphics,209,159,1412
comp.graphics,126,110,1259
comp.graphics,247,178,1748
comp.graphics,83,71,761
comp.graphics,40,38,516
comp.graphics,67,59,684
comp.graphics,355,220,2436
comp.graphics,93,85,928
comp.graphics,128,95,1080
comp.graphics,54,52,548
comp.graphics,134,103,1332
comp.graphics,40,40,519
comp.graphics,56,51,599
comp.graphics,394,255,2738
comp.graphics,168,120,1604
comp.graphics,48,45,579
comp.graphics,249,173,1849
comp.graphics,377,279,3179
comp.graphics,99,78,808
comp.graphics,916,562,8246
comp.graphics,189,139,2032
comp.graphics,91,79,1199
comp.graphics,8081,3818,62290
comp.graphics,6741,3040,47704
comp.graphics,8254,3625,59083
comp.graphics,73,65,868
comp.graphics,169,132,1549
comp.graphics,767,396,5108
comp.graphics,147,115,1074
comp.graphics,56,54,626
comp.graphics,69,65,616
comp.graphics,273,208,2037
comp.graphics,629,393,4199
comp.graphics,70,64,683
comp.graphics,105,93,865
comp.graphics,293,205,2203
comp.graphics,81,69,693
comp.graphics,97,79,967
comp.graphics,217,149,1603
comp.graphics,134,95,1600
